Long Term Testing Log File,,,-,2024-08-20_113631
Time,,,,,Param,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Message
,,,,,,,,,,,STARTING TEST SET 1: SET FREQ and AMP: 0
""
2024-08-20_113631,,,,,FREQ,512,3000,10000,23000,33000
2024-08-20_113631,,,,,AMP,0.054000000000000006,0.021,0.056999999999999995,0.019,0.064
2024-08-20_113631,,,,,PHASE,77,113,6,16,24
2024-08-20_1136,,,,,,,,,,,SIGNAL GENERATORS ARE SETUP
""
2024-08-20_113646,,,,,FREQ,512,3000,10000,23000,33000
2024-08-20_113646,,,,,AMP,0.063,0.062,0.045,0.059,0.008
2024-08-20_113646,,,,,PHASE,164,63,66,139,172
2024-08-20_1136,,,,,,,,,,,SIGNAL GENERATORS ARE SETUP
""
2024-08-20_113700,,,,,FREQ,512,3000,10000,23000,33000
2024-08-20_113700,,,,,AMP,0.01,0.046,0.043,0.018000000000000002,0.006
2024-08-20_113700,,,,,PHASE,110,54,7,141,118
2024-08-20_1137,,,,,,,,,,,SIGNAL GENERATORS ARE SETUP
""
2024-08-20_113714,,,,,FREQ,512,3000,10000,23000,33000
2024-08-20_113714,,,,,AMP,0.062,0.032,0.068,0.03900000000000001,0.022000000000000002
2024-08-20_113714,,,,,PHASE,154,90,59,50,125
2024-08-20_1137,,,,,,,,,,,SIGNAL GENERATORS ARE SETUP
""
2024-08-20_113728,,,,,FREQ,512,3000,10000,23000,33000
2024-08-20_113728,,,,,AMP,0.033,0.01,0.05500000000000001,0.07,0.049
2024-08-20_113728,,,,,PHASE,4,141,125,166,135
2024-08-20_1137,,,,,,,,,,,SIGNAL GENERATORS ARE SETUP
""
2024-08-20_113742,,,,,FREQ,512,3000,10000,23000,33000
2024-08-20_113742,,,,,AMP,0.07200000000000001,0.067,0.053000000000000005,0.013000000000000001,0.008
2024-08-20_113742,,,,,PHASE,169,150,161,166,51
2024-08-20_1137,,,,,,,,,,,SIGNAL GENERATORS ARE SETUP
,,,,,,,,,,,STARTING TEST SET 1: SET FREQ and AMP: 1
""
2024-08-20_113756,,,,,FREQ,512,3000,10000,23000,33000
2024-08-20_113756,,,,,AMP,0.065,0.025,0.077,0.008,0.041999999999999996
2024-08-20_113756,,,,,PHASE,20,3,72,58,157
2024-08-20_1138,,,,,,,,,,,SIGNAL GENERATORS ARE SETUP
""
2024-08-20_113810,,,,,FREQ,512,3000,10000,23000,33000
2024-08-20_113810,,,,,AMP,0.079,0.048,0.004,0.034,0.025
2024-08-20_113810,,,,,PHASE,63,111,156,149,96
2024-08-20_1138,,,,,,,,,,,SIGNAL GENERATORS ARE SETUP
""
2024-08-20_113824,,,,,FREQ,512,3000,10000,23000,33000
2024-08-20_113824,,,,,AMP,0.054000000000000006,0.07400000000000001,0.028,0.051000000000000004,0.07500000000000001
2024-08-20_113824,,,,,PHASE,128,6,23,170,167
2024-08-20_1138,,,,,,,,,,,SIGNAL GENERATORS ARE SETUP
""
2024-08-20_113838,,,,,FREQ,512,3000,10000,23000,33000
2024-08-20_113838,,,,,AMP,0.037000000000000005,0.079,0.064,0.014,0.009000000000000001
2024-08-20_113838,,,,,PHASE,143,15,79,97,96
2024-08-20_1138,,,,,,,,,,,SIGNAL GENERATORS ARE SETUP
""
2024-08-20_113852,,,,,FREQ,512,3000,10000,23000,33000
2024-08-20_113852,,,,,AMP,0.009000000000000001,0.044,0.064,0.041999999999999996,0.079
2024-08-20_113852,,,,,PHASE,157,51,96,123,86
2024-08-20_1138,,,,,,,,,,,SIGNAL GENERATORS ARE SETUP
""
2024-08-20_113906,,,,,FREQ,512,3000,10000,23000,33000
2024-08-20_113906,,,,,AMP,0.011,0.041999999999999996,0.052000000000000005,0.013000000000000001,0.051000000000000004
2024-08-20_113906,,,,,PHASE,123,160,34,33,91
2024-08-20_1139,,,,,,,,,,,SIGNAL GENERATORS ARE SETUP
,,,,,,,,,,,STARTING TEST SET 1: SET FREQ and AMP: 2
""
2024-08-20_113920,,,,,FREQ,512,3000,10000,23000,33000
2024-08-20_113920,,,,,AMP,0.014,0.017,0.038000000000000006,0.068,0.034
2024-08-20_113920,,,,,PHASE,65,111,0,27,75
2024-08-20_1139,,,,,,,,,,,SIGNAL GENERATORS ARE SETUP
""
2024-08-20_113935,,,,,FREQ,512,3000,10000,23000,33000
2024-08-20_113935,,,,,AMP,0.013000000000000001,0.067,0.02,0.033,0.026
2024-08-20_113935,,,,,PHASE,66,3,129,151,146
2024-08-20_1139,,,,,,,,,,,SIGNAL GENERATORS ARE SETUP
""
2024-08-20_113949,,,,,FREQ,512,3000,10000,23000,33000
2024-08-20_113949,,,,,AMP,0.062,0.047,0.05500000000000001,0.07300000000000001,0.07200000000000001
2024-08-20_113949,,,,,PHASE,58,28,148,66,28
2024-08-20_1139,,,,,,,,,,,SIGNAL GENERATORS ARE SETUP
""
2024-08-20_114003,,,,,FREQ,512,3000,10000,23000,33000
2024-08-20_114003,,,,,AMP,0.077,0.028,0.017,0.046,0.047
2024-08-20_114003,,,,,PHASE,123,32,130,134,39
2024-08-20_1140,,,,,,,,,,,SIGNAL GENERATORS ARE SETUP
""
2024-08-20_114017,,,,,FREQ,512,3000,10000,23000,33000
2024-08-20_114017,,,,,AMP,0.037000000000000005,0.06,0.035,0.049,0.07500000000000001
2024-08-20_114017,,,,,PHASE,96,79,115,120,116
2024-08-20_1140,,,,,,,,,,,SIGNAL GENERATORS ARE SETUP
""
2024-08-20_114031,,,,,FREQ,512,3000,10000,23000,33000
2024-08-20_114031,,,,,AMP,0.062,0.028,0.027,0.012,0.04000000000000001
